pessoa,x,y,z,tempo,hora,som
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.08,1.57,-0.67,00:54,21:18:06,0
185,-0.11,1.56,-0.67,00:54,21:18:06,0
185,-0.11,1.56,-0.67,00:54,21:18:06,0
185,-0.11,1.56,-0.67,00:54,21:18:07,0
185,-0.11,1.56,-0.67,00:54,21:18:07,0
185,-0.11,1.56,-0.67,00:54,21:18:07,0
185,-0.11,1.56,-0.67,00:54,21:18:07,0
185,-0.11,1.56,-0.67,00:54,21:18:07,0
185,-0.11,1.56,-0.67,00:54,21:18:07,0
185,-0.11,1.56,-0.67,00:54,21:18:07,0
185,-0.11,1.56,-0.67,00:55,21:18:07,0
185,972.617,278.521,-0.67,02:14,21:19:26,2
185,972.617,278.521,-0.67,02:14,21:19:26,16
185,0,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,1.57,0,-0.67,02:14,21:19:26,16
185,-0.22,1.55,-0.67,02:14,21:19:26,16
185,-0.22,1.55,-0.67,02:14,21:19:26,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.22,1.55,-0.67,02:14,21:19:27,16
185,-0.19,1.56,-0.67,02:14,21:19:27,16
185,-0.19,1.56,-0.67,02:14,21:19:27,16
185,-0.19,1.56,-0.67,02:14,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.19,1.56,-0.67,02:15,21:19:27,16
185,-0.16,1.56,-0.67,02:15,21:19:27,16
185,-0.16,1.56,-0.67,02:15,21:19:27,16
185,-0.16,1.56,-0.67,02:15,21:19:27,16
185,-0.16,1.56,-0.67,02:15,21:19:27,16
185,-0.16,1.56,-0.67,02:15,21:19:27,16
185,-0.14,1.56,-0.67,02:15,21:19:27,16
185,-0.14,1.56,-0.67,02:15,21:19:27,16
185,-0.14,1.56,-0.67,02:15,21:19:27,16
185,-0.11,1.56,-0.67,02:15,21:19:27,16
185,-0.11,1.56,-0.67,02:15,21:19:27,16
185,-0.11,1.56,-0.67,02:15,21:19:27,16
185,-0.11,1.56,-0.67,02:15,21:19:27,16
185,-0.11,1.56,-0.67,02:15,21:19:28,16
185,-0.11,1.56,-0.67,02:15,21:19:28,16
185,-0.11,1.56,-0.67,02:15,21:19:28,16
185,-0.08,1.57,-0.67,02:15,21:19:28,16
185,-0.08,1.57,-0.67,02:15,21:19:28,16
185,-0.08,1.57,-0.67,02:15,21:19:28,16
185,-0.08,1.57,-0.67,02:15,21:19:28,16
185,-0.05,1.57,-0.67,02:15,21:19:28,16
185,-0.05,1.57,-0.67,02:15,21:19:28,16
185,-0.05,1.57,-0.67,02:15,21:19:28,16
185,-0.05,1.57,-0.67,02:16,21:19:28,16
185,-0.05,1.57,-0.67,02:16,21:19:28,16
185,-0.05,1.57,-0.67,02:16,21:19:28,16
185,-0.03,1.57,-0.67,02:16,21:19:28,16
185,-0.03,1.57,-0.67,02:16,21:19:28,16
185,0,1.57,-0.67,02:16,21:19:28,16
185,0,1.57,-0.67,02:16,21:19:28,16
185,0.03,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:16,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0.03,1.57,-0.67,02:17,21:19:29,16
185,0.03,1.57,-0.67,02:17,21:19:29,16
185,0.03,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0,1.57,-0.67,02:17,21:19:29,16
185,0.03,1.57,-0.67,02:17,21:19:29,16
185,0.05,1.57,-0.67,02:17,21:19:29,16
185,0.11,1.56,-0.67,02:17,21:19:30,16
185,0.14,1.56,-0.67,02:17,21:19:30,16
185,0.16,1.56,-0.67,02:17,21:19:30,16
185,0.22,1.55,-0.67,02:17,21:19:30,16
185,0.25,1.55,-0.67,02:17,21:19:30,16
185,0.27,1.54,-0.67,02:17,21:19:30,16
185,0.3,1.54,-0.67,02:17,21:19:30,16
185,0.35,1.53,-0.67,02:17,21:19:30,16
185,0.38,1.52,-0.67,02:18,21:19:30,16
185,0.43,1.51,-0.67,02:18,21:19:30,16
185,0.46,1.5,-0.67,02:18,21:19:30,16
185,0.48,1.49,-0.67,02:18,21:19:30,16
185,0.51,1.48,-0.67,02:18,21:19:30,16
185,0.54,1.47,-0.67,02:18,21:19:30,16
185,0.54,1.47,-0.67,02:18,21:19:30,16
185,0.54,1.47,-0.67,02:18,21:19:30,16
185,0.56,1.46,-0.67,02:18,21:19:30,16
185,0.56,1.46,-0.67,02:18,21:19:30,16
185,0.59,1.45,-0.67,02:18,21:19:30,16
185,0.59,1.45,-0.67,02:18,21:19:30,16
185,0.59,1.45,-0.67,02:18,21:19:30,16
185,0.61,1.44,-0.67,02:18,21:19:30,16
185,0.77,1.82,-0.67,02:18,21:19:30,16
185,0.77,1.82,-0.67,02:18,21:19:30,16
185,0.77,1.82,-0.67,02:18,21:19:30,16
185,0.77,1.82,-0.67,02:18,21:19:30,16
185,0.8,1.8,-0.67,02:18,21:19:30,16
185,0.8,1.8,-0.67,02:18,21:19:30,16
185,0.8,1.8,-0.67,02:18,21:19:30,16
185,0.8,1.8,-0.67,02:18,21:19:30,16
185,0.8,1.8,-0.67,02:18,21:19:30,16
185,0.8,1.8,-0.67,02:18,21:19:30,16
185,0.83,1.79,-0.67,02:18,21:19:30,16
185,0.83,1.79,-0.67,02:18,21:19:31,16
185,0.86,1.77,-0.67,02:18,21:19:31,16
185,0.86,1.77,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:31,16
185,01.02,1.69,-0.67,02:19,21:19:32,16
185,01.02,1.69,-0.67,02:19,21:19:32,16
185,01.02,1.69,-0.67,02:19,21:19:32,16
185,01.02,1.69,-0.67,02:19,21:19:32,16
185,01.02,1.69,-0.67,02:19,21:19:32,16
185,01.02,1.69,-0.67,02:19,21:19:32,16
185,1.1,1.64,-0.67,02:19,21:19:32,16
185,1.1,1.64,-0.67,02:19,21:19:32,16
185,1.1,1.64,-0.67,02:19,21:19:32,16
185,1.1,1.64,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.13,1.62,-0.67,02:20,21:19:32,16
185,1.1,1.64,-0.67,02:20,21:19:32,16
185,1.1,1.64,-0.67,02:20,21:19:32,16
185,1.1,1.64,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:32,16
185,01.07,1.65,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:20,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,1.1,1.64,-0.67,02:21,21:19:33,16
185,01.07,1.65,-0.67,02:21,21:19:33,16
185,01.07,1.65,-0.67,02:21,21:19:33,16
185,01.07,1.65,-0.67,02:22,21:19:34,16
185,1.35,02.08,-0.67,02:22,21:19:34,16
185,1.35,02.08,-0.67,02:22,21:19:34,16
185,1.35,02.08,-0.67,02:22,21:19:34,16
185,1.35,02.08,-0.67,02:22,21:19:34,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:22,21:19:35,16
185,1.35,02.08,-0.67,02:23,21:19:35,16
185,1.35,02.08,-0.67,02:23,21:19:35,16
185,1.35,02.08,-0.67,02:23,21:19:35,16
185,1.69,1.82,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.76,1.76,-0.67,02:23,21:19:35,16
185,1.76,1.76,-0.67,02:23,21:19:35,16
185,1.76,1.76,-0.67,02:23,21:19:35,16
185,1.76,1.76,-0.67,02:23,21:19:35,16
185,1.76,1.76,-0.67,02:23,21:19:35,16
185,1.76,1.76,-0.67,02:23,21:19:35,16
185,1.76,1.76,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:35,16
185,1.73,1.79,-0.67,02:23,21:19:36,16
185,1.73,1.79,-0.67,02:23,21:19:36,16
185,1.73,1.79,-0.67,02:23,21:19:36,16
185,1.73,1.79,-0.67,02:23,21:19:36,16
185,1.69,1.82,-0.67,02:23,21:19:36,16
185,1.69,1.82,-0.67,02:23,21:19:36,16
185,1.66,1.85,-0.67,02:23,21:19:36,16
185,1.66,1.85,-0.67,02:23,21:19:36,16
185,1.63,1.87,-0.67,02:24,21:19:36,16
185,1.6,1.9,-0.67,02:24,21:19:36,16
185,1.56,1.93,-0.67,02:24,21:19:36,16
185,1.53,1.96,-0.67,02:24,21:19:36,16
185,1.49,1.98,-0.67,02:24,21:19:36,16
185,1.49,1.98,-0.67,02:24,21:19:36,16
185,1.46,02.01,-0.67,02:24,21:19:36,16
185,1.42,02.03,-0.67,02:24,21:19:36,16
185,1.39,02.06,-0.67,02:24,21:19:36,16
185,1.35,02.08,-0.67,02:24,21:19:36,16
185,1.35,02.08,-0.67,02:24,21:19:36,16
185,1.32,2.11,-0.67,02:24,21:19:36,16
185,1.32,2.11,-0.67,02:24,21:19:36,16
185,1.32,2.11,-0.67,02:24,21:19:36,16
185,1.28,2.13,-0.67,02:24,21:19:36,16
185,1.28,2.13,-0.67,02:24,21:19:36,16
185,1.24,2.15,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.97,2.29,-0.67,02:26,21:19:38,16
185,0.39,2.45,-0.67,02:26,21:19:38,16
185,0.39,2.45,-0.67,02:26,21:19:38,16
185,0.39,2.45,-0.67,02:26,21:19:38,16
185,0.35,2.46,-0.67,02:26,21:19:38,16
185,0.35,2.46,-0.67,02:26,21:19:38,16
185,0.3,2.47,-0.67,02:26,21:19:38,16
185,0.3,2.47,-0.67,02:26,21:19:38,16
185,0.3,2.47,-0.67,02:26,21:19:38,16
185,0.26,2.47,-0.67,02:26,21:19:38,16
185,0.26,2.47,-0.67,02:26,21:19:38,16
185,0.22,2.47,-0.67,02:26,21:19:38,16
185,0.22,2.47,-0.67,02:26,21:19:38,16
185,0.17,2.48,-0.67,02:26,21:19:38,16
185,0.17,2.48,-0.67,02:26,21:19:38,16
185,0.13,2.48,-0.67,02:26,21:19:38,16
185,0.09,2.48,-0.67,02:26,21:19:39,16
185,0.09,2.48,-0.67,02:26,21:19:39,16
185,0.04,2.48,-0.67,02:26,21:19:39,16
185,0,2.48,-0.67,02:26,21:19:39,16
185,0,2.48,-0.67,02:26,21:19:39,16
185,-0.04,2.48,-0.67,02:26,21:19:39,16
185,-0.09,2.48,-0.67,02:26,21:19:39,16
185,-0.09,2.48,-0.67,02:26,21:19:39,16
185,-0.13,2.48,-0.67,02:27,21:19:39,16
185,-0.13,2.48,-0.67,02:27,21:19:39,16
185,-0.17,2.48,-0.67,02:27,21:19:39,16
185,-0.17,2.48,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:27,21:19:39,16
185,-0.22,2.47,-0.67,02:28,21:19:41,16
185,-0.05,3.13,-0.67,02:28,21:19:41,16
185,-0.05,3.13,-0.67,02:28,21:19:41,16
185,-0.05,3.13,-0.67,02:28,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,-0.05,3.13,-0.67,02:29,21:19:41,16
185,1.84,2.53,-0.67,02:29,21:19:41,16
185,1.84,2.53,-0.67,02:29,21:19:41,16
185,1.88,2.5,-0.67,02:29,21:19:41,16
185,1.97,2.43,-0.67,02:29,21:19:41,16
185,1.97,2.43,-0.67,02:29,21:19:41,16
185,02.01,2.4,-0.67,02:29,21:19:41,16
185,02.09,2.32,-0.67,02:29,21:19:41,16
185,02.09,2.32,-0.67,02:29,21:19:41,16
185,2.13,2.29,-0.67,02:29,21:19:41,16
185,2.13,2.29,-0.67,02:29,21:19:41,16
185,2.21,2.21,-0.67,02:29,21:19:42,16
185,2.29,2.13,-0.67,02:29,21:19:42,16
185,2.29,2.13,-0.67,02:29,21:19:42,16
185,2.32,02.09,-0.67,02:29,21:19:42,16
185,2.4,02.01,-0.67,02:29,21:19:42,16
185,2.4,02.01,-0.67,02:29,21:19:42,16
185,2.46,1.93,-0.67,02:29,21:19:42,16
185,2.46,1.93,-0.67,02:29,21:19:42,16
185,2.53,1.84,-0.67,02:30,21:19:42,16
185,2.53,1.84,-0.67,02:30,21:19:42,16
185,2.59,1.75,-0.67,02:30,21:19:42,16
185,2.65,1.66,-0.67,02:30,21:19:42,16
185,2.65,1.66,-0.67,02:30,21:19:42,16
185,2.71,1.56,-0.67,02:30,21:19:42,16
185,2.71,1.56,-0.67,02:30,21:19:42,16
185,2.76,1.47,-0.67,02:30,21:19:42,16
185,2.83,1.32,-0.67,02:30,21:19:42,16
185,2.83,1.32,-0.67,02:30,21:19:42,16
185,2.88,1.22,-0.67,02:30,21:19:42,16
185,2.92,1.12,-0.67,02:30,21:19:42,16
185,2.92,1.12,-0.67,02:30,21:19:42,16
185,2.97,0.97,-0.67,02:30,21:19:42,16
185,2.97,0.97,-0.67,02:30,21:19:42,16
185,03.01,0.86,-0.67,02:30,21:19:42,16
185,03.05,0.7,-0.67,02:30,21:19:42,16
185,03.05,0.7,-0.67,02:30,21:19:42,16
185,03.08,0.54,-0.67,02:30,21:19:42,16
185,03.08,0.54,-0.67,02:30,21:19:42,16
185,3.1,0.44,-0.67,02:30,21:19:42,16
185,3.12,0.27,-0.67,02:30,21:19:42,16
185,3.12,0.27,-0.67,02:30,21:19:42,16
185,3.13,0.11,-0.67,02:30,21:19:42,16
185,3.51,0.12,-0.67,02:30,21:19:43,16
185,3.51,-0.06,-0.67,02:30,21:19:43,16
185,3.5,-0.24,-0.67,02:30,21:19:43,16
185,3.5,-0.24,-0.67,02:30,21:19:43,16
185,175.842,0,-0.67,03:08,21:20:21,7
185,175.842,0,-0.67,03:08,21:20:21,16
185,0,0,-0.67,03:08,21:20:21,16
185,3.94,0,-0.67,03:08,21:20:21,16
185,3.94,0,-0.67,03:08,21:20:21,16
185,3.94,0,-0.67,03:08,21:20:21,16
185,3.94,0,-0.67,03:08,21:20:21,16
185,3.94,0,-0.67,03:08,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,3.94,0,-0.67,03:09,21:20:21,16
185,0,0,-0.67,03:09,21:20:21,10
185,3.94,0,-0.67,03:09,21:20:21,10
185,3.94,0,-0.67,03:09,21:20:21,10
185,3.94,0,-0.67,03:09,21:20:21,10
185,3.94,0,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.3,2.14,-0.67,03:09,21:20:21,10
185,3.34,02.09,-0.67,03:09,21:20:21,10
185,3.34,02.09,-0.67,03:09,21:20:22,10
185,3.34,02.09,-0.67,03:09,21:20:22,10
185,3.37,02.03,-0.67,03:09,21:20:22,10
185,3.37,02.03,-0.67,03:10,21:20:22,10
185,3.37,02.03,-0.67,03:10,21:20:22,10
185,3.41,1.97,-0.67,03:10,21:20:22,10
185,4.29,2.48,-0.67,03:10,21:20:22,10
185,4.33,2.4,-0.67,03:10,21:20:22,10
185,4.33,2.4,-0.67,03:10,21:20:22,10
185,4.38,2.33,-0.67,03:10,21:20:22,10
185,4.38,2.33,-0.67,03:10,21:20:22,10
