pessoa;x;y;z;tempo;hora;som,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:15;20,
18;255.248;-424.804;-0.67;00:00;20:20:16;20,
18;255.248;-424.804;-0.67;00:00;20:20:16;20,
18;255.248;-424.804;-0.67;00:00;20:20:16;20,
18;255.248;-424.804;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:16;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:18;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:19;20,
18;247.795;-429.194;-0.67;00:00;20:20:20;20,
18;247.795;-429.194;-0.67;00:00;20:20:20;20,
18;247.795;-429.194;-0.67;00:00;20:20:24;20,
18;247.795;-429.194;-0.67;00:00;20:20:24;20,
18;0;0;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:24;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:25;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
18;22.749;-378.607;-0.67;00:00;20:20:26;20,
124;22.749;-378.607;-0.67;00:00;20:20:48;20,
124;-3,62E-11;-197.298;-0.67;00:00;20:20:54;20
124;-117.138;-289.927;-0.67;00:00;20:20:59;20,
124;-117.138;-289.927;-0.67;00:00;20:20:59;3,
124;0;0;-0.67;00:00;20:20:59;3,
124;-117.138;-289.927;-0.67;00:00;20:20:59;3,
124;-117.138;-289.927;-0.67;00:00;20:20:59;3,
124;-117.138;-289.927;-0.67;00:00;20:20:59;3,
124;-117.138;-289.927;-0.67;00:00;20:20:59;3,
124;-12.218;-287.838;-0.67;00:00;20:20:59;3,
124;-12.218;-287.838;-0.67;00:00;20:20:59;3,
124;-12.218;-287.838;-0.67;00:00;20:20:59;3,
124;-12.218;-287.838;-0.67;00:00;20:20:59;3,
124;-12.218;-287.838;-0.67;00:00;20:20:59;3,
124;-12.218;-287.838;-0.67;00:00;20:20:59;3,
124;-127.185;-285.662;-0.67;00:00;20:20:59;3,
124;-127.185;-285.662;-0.67;00:00;20:20:59;3,
124;-127.185;-285.662;-0.67;00:00;20:20:59;3,
124;-127.185;-285.662;-0.67;00:00;20:20:59;3,
124;-127.185;-285.662;-0.67;00:00;20:20:59;3,
124;-132.151;-283.399;-0.67;00:00;20:20:59;3,
124;-132.151;-283.399;-0.67;00:00;20:20:59;3,
124;-132.151;-283.399;-0.67;00:00;20:20:59;3,
124;-132.151;-283.399;-0.67;00:00;20:20:59;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-132.151;-283.399;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-127.185;-285.662;-0.67;00:00;20:21:00;3,
124;-12.218;-287.838;-0.67;00:00;20:21:00;3,
124;-12.218;-287.838;-0.67;00:00;20:21:00;3,
124;-12.218;-287.838;-0.67;00:00;20:21:00;3,
124;-12.218;-287.838;-0.67;00:00;20:21:00;3,
124;-12.218;-287.838;-0.67;00:00;20:21:00;3,
124;-12.218;-287.838;-0.67;00:00;20:21:00;3,
124;-12.218;-287.838;-0.67;00:00;20:21:00;3,
124;-117.138;-289.927;-0.67;00:00;20:21:00;3,
124;-117.138;-289.927;-0.67;00:00;20:21:00;3,
124;-117.138;-289.927;-0.67;00:00;20:21:00;3,
124;-117.138;-289.927;-0.67;00:00;20:21:00;3,
124;-117.138;-289.927;-0.67;00:00;20:21:00;3,
124;-117.138;-289.927;-0.67;00:00;20:21:00;3,
124;-117.138;-289.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:00;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-101.804;-29.566;-0.67;00:00;20:21:01;3,
124;-101.804;-29.566;-0.67;00:00;20:21:01;3,
124;-101.804;-29.566;-0.67;00:00;20:21:01;3,
124;-101.804;-29.566;-0.67;00:00;20:21:01;3,
124;-101.804;-29.566;-0.67;00:00;20:21:01;3,
124;-101.804;-29.566;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-106.948;-293.838;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-11.206;-291.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-117.138;-289.927;-0.67;00:00;20:21:01;3,
124;-12.218;-287.838;-0.67;00:00;20:21:01;3,
124;-12.218;-287.838;-0.67;00:00;20:21:01;3,
124;-12.218;-287.838;-0.67;00:00;20:21:01;3,
124;-12.218;-287.838;-0.67;00:00;20:21:01;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-106.948;-293.838;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-11.206;-291.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-117.138;-289.927;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-12.218;-287.838;-0.67;00:00;20:21:02;3,
124;-127.185;-285.662;-0.67;00:00;20:21:02;3,
124;-127.185;-285.662;-0.67;00:00;20:21:02;3,
124;-127.185;-285.662;-0.67;00:00;20:21:02;3,
124;-132.151;-283.399;-0.67;00:00;20:21:02;3,
124;-132.151;-283.399;-0.67;00:00;20:21:03;3,
124;-132.151;-283.399;-0.67;00:00;20:21:03;3,
124;-137.077;-28.105;-0.67;00:00;20:21:03;3,
124;-137.077;-28.105;-0.67;00:00;20:21:03;3,
124;-137.077;-28.105;-0.67;00:00;20:21:03;3,
124;-141.961;-278.614;-0.67;00:00;20:21:03;3,
124;-141.961;-278.614;-0.67;00:00;20:21:03;3,
124;-146.802;-276.094;-0.67;00:00;20:21:03;3,
124;-146.802;-276.094;-0.67;00:00;20:21:03;3,
124;-151.598;-27.349;-0.67;00:00;20:21:03;3,
124;-151.598;-27.349;-0.67;00:00;20:21:03;3,
124;-151.598;-27.349;-0.67;00:00;20:21:03;3,
124;-156.348;-270.803;-0.67;00:00;20:21:03;3,
124;-156.348;-270.803;-0.67;00:00;20:21:03;3,
124;-16.105;-268.033;-0.67;00:00;20:21:03;3,
124;-16.105;-268.033;-0.67;00:00;20:21:03;3,
124;-16.105;-268.033;-0.67;00:00;20:21:03;3,
124;-165.704;-265.181;-0.67;00:00;20:21:03;3,
124;-165.704;-265.181;-0.67;00:00;20:21:03;3,
124;-170.307;-262.249;-0.67;00:00;20:21:03;3,
124;-170.307;-262.249;-0.67;00:00;20:21:03;3,
124;-174.858;-259.237;-0.67;00:00;20:21:03;3,
124;-174.858;-259.237;-0.67;00:00;20:21:03;3,
124;-174.858;-259.237;-0.67;00:00;20:21:03;3,
124;-179.355;-256.146;-0.67;00:00;20:21:03;3,
124;-183.798;-252.977;-0.67;00:00;20:21:03;3,
124;-183.798;-252.977;-0.67;00:00;20:21:03;3,
124;-183.798;-252.977;-0.67;00:00;20:21:03;3,
124;-188.185;-24.973;-0.67;00:00;20:21:03;3,
124;-188.185;-24.973;-0.67;00:00;20:21:03;3,
124;-192.515;-246.408;-0.67;00:00;20:21:03;3,
124;-192.515;-246.408;-0.67;00:00;20:21:03;3,
124;-196.786;-243.011;-0.67;00:00;20:21:03;3,
124;-196.786;-243.011;-0.67;00:00;20:21:03;3,
124;-196.786;-243.011;-0.67;00:00;20:21:03;3,
124;-200.997;-239.539;-0.67;00:00;20:21:03;3,
124;-200.997;-239.539;-0.67;00:00;20:21:03;3,
124;-205.147;-235.995;-0.67;00:00;20:21:03;3,
124;-209.235;-232.379;-0.67;00:00;20:21:03;3,
124;-209.235;-232.379;-0.67;00:00;20:21:03;3,
124;-209.235;-232.379;-0.67;00:00;20:21:03;3,
124;-213.258;-228.692;-0.67;00:00;20:21:03;3,
124;-213.258;-228.692;-0.67;00:00;20:21:03;3,
124;-217.217;-224.935;-0.67;00:00;20:21:03;3,
124;-217.217;-224.935;-0.67;00:00;20:21:03;3,
124;-22.111;-22.111;-0.67;00:00;20:21:03;3,
124;-224.935;-217.217;-0.67;00:00;20:21:03;3,
124;-224.935;-217.217;-0.67;00:00;20:21:03;3,
124;-228.692;-213.258;-0.67;00:00;20:21:03;3,
124;-228.692;-213.258;-0.67;00:00;20:21:03;3,
124;-232.379;-209.235;-0.67;00:00;20:21:03;3,
124;-232.379;-209.235;-0.67;00:00;20:21:03;3,
124;-235.995;-205.147;-0.67;00:00;20:21:03;3,
124;-235.995;-205.147;-0.67;00:00;20:21:03;3,
124;-239.539;-200.997;-0.67;00:00;20:21:03;3,
124;-239.539;-200.997;-0.67;00:00;20:21:03;3,
124;-243.011;-196.786;-0.67;00:00;20:21:03;3,
124;-246.408;-192.515;-0.67;00:00;20:21:03;3,
124;-243.011;-196.786;-0.67;00:00;20:21:03;3,
124;-246.408;-192.515;-0.67;00:00;20:21:03;3,
124;-24.973;-188.185;-0.67;00:00;20:21:04;3,
124;-24.973;-188.185;-0.67;00:00;20:21:04;3,
124;-252.977;-183.798;-0.67;00:00;20:21:04;3,
124;-252.977;-183.798;-0.67;00:00;20:21:04;3,
124;-256.146;-179.355;-0.67;00:00;20:21:04;3,
124;-256.146;-179.355;-0.67;00:00;20:21:04;3,
124;-259.237;-174.858;-0.67;00:00;20:21:04;3,
124;-262.249;-170.307;-0.67;00:00;20:21:04;3,
124;-262.249;-170.307;-0.67;00:00;20:21:04;3,
124;-265.181;-165.704;-0.67;00:00;20:21:04;3,
124;-265.181;-165.704;-0.67;00:00;20:21:04;3,
124;-268.033;-16.105;-0.67;00:00;20:21:04;3,
124;-268.033;-16.105;-0.67;00:00;20:21:04;3,
124;-270.803;-156.348;-0.67;00:00;20:21:04;3,
124;-27.349;-151.598;-0.67;00:00;20:21:04;3,
124;-27.349;-151.598;-0.67;00:00;20:21:04;3,
124;-27.349;-151.598;-0.67;00:00;20:21:04;3,
124;-276.094;-146.802;-0.67;00:00;20:21:04;3,
124;-278.614;-141.961;-0.67;00:00;20:21:04;3,
124;-278.614;-141.961;-0.67;00:00;20:21:04;3,
124;-28.105;-137.077;-0.67;00:00;20:21:04;3,
124;-283.399;-132.151;-0.67;00:00;20:21:04;3,
124;-283.399;-132.151;-0.67;00:00;20:21:04;3,
124;-285.662;-127.185;-0.67;00:00;20:21:04;3,
124;-285.662;-127.185;-0.67;00:00;20:21:04;3,
124;-287.838;-12.218;-0.67;00:00;20:21:04;3,
124;-289.927;-117.138;-0.67;00:00;20:21:04;3,
124;-289.927;-117.138;-0.67;00:00;20:21:04;3,
124;-289.927;-117.138;-0.67;00:00;20:21:04;3,
124;-291.927;-11.206;-0.67;00:00;20:21:04;3,
